date,district,latitude,longitude,rainfall_24h,rainfall_3day,rainfall_7day,max_daily_rain,forecast_rain,max_temperature,average_temperature,average_humidity,soil_moisture,max_wind_speed,heavy_rain,heatwave,flood
2021-10-25,Buner,34.4833,72.5333,0.1,1.33,5.79,1.51,0.07,17.25,8.77,85.63,0.254,1.35,0,0,0
2021-10-26,Buner,34.4833,72.5333,1.23,3.42,16.98,1.23,1.43,21.71,15.45,51.93,0.302,31.57,0,0,0
2021-10-27,Buner,34.4833,72.5333,0.22,0.36,3.06,2.43,0.06,22.14,15.54,61.37,0.144,16.5,0,0,0
2021-10-28,Buner,34.4833,72.5333,0.01,0.74,5.5,3.4,0.05,21.06,12.43,53.19,0.175,21.18,0,0,0
2021-10-29,Buner,34.4833,72.5333,0.0,5.98,7.09,1.06,0.45,13.48,6.2,40.43,0.245,11.28,0,0,0
2021-10-30,Buner,34.4833,72.5333,0.0,0.75,0.98,0.5,1.24,18.53,10.69,45.11,0.054,12.34,0,0,0
2021-10-31,Buner,34.4833,72.5333,0.39,2.08,2.22,1.43,0.69,16.28,9.91,45.38,0.066,7.54,0,0,0
2021-11-01,Buner,34.4833,72.5333,0.0,1.61,4.94,1.32,0.28,15.76,8.02,33.76,0.117,29.87,0,0,0
2021-11-02,Buner,34.4833,72.5333,2.24,2.95,6.68,2.24,0.27,14.44,7.97,43.5,0.249,21.4,0,0,0
2021-11-03,Buner,34.4833,72.5333,77.74,118.28,160.2,78.84,0.66,23.68,17.47,25.2,0.6,18.52,1,0,1
2021-11-04,Buner,34.4833,72.5333,0.75,3.44,5.28,4.54,1.03,17.65,10.74,53.98,0.22,17.02,0,0,0
2021-11-05,Buner,34.4833,72.5333,0.39,0.63,1.29,0.39,1.39,17.56,10.12,40.95,0.146,6.33,0,0,0
2021-11-06,Buner,34.4833,72.5333,1.28,1.79,2.23,1.28,4.95,14.24,7.7,50.49,0.19,8.76,0,0,0
2021-11-07,Buner,34.4833,72.5333,0.66,4.57,5.29,3.13,0.09,22.25,14.53,47.78,0.097,23.15,0,0,0
2021-11-08,Buner,34.4833,72.5333,0.37,4.34,5.11,2.37,0.73,21.66,14.91,54.29,0.183,43.33,0,0,0
2021-11-09,Buner,34.4833,72.5333,0.11,0.12,6.47,3.42,7.5,25.5,17.29,40.33,0.247,0.0,0,0,0
2021-11-10,Buner,34.4833,72.5333,0.0,0.06,3.32,1.53,0.96,28.14,22.01,37.77,0.163,5.68,0,0,0
2021-11-11,Buner,34.4833,72.5333,0.95,2.18,4.75,2.62,0.88,10.93,2.23,34.79,0.162,13.58,0,0,0
2021-11-12,Buner,34.4833,72.5333,0.0,5.0,8.75,0.89,0.5,17.12,10.91,62.77,0.264,16.53,0,0,0
2021-11-13,Buner,34.4833,72.5333,1.73,7.98,8.31,1.73,2.0,26.76,18.64,61.45,0.175,15.02,0,0,0
2021-11-14,Buner,34.4833,72.5333,0.0,0.82,5.6,0.84,1.41,18.97,11.49,70.63,0.188,6.37,0,0,0
2021-11-15,Buner,34.4833,72.5333,1.52,5.02,5.09,1.52,0.05,17.13,8.76,48.88,0.072,25.9,0,0,0
2021-11-16,Buner,34.4833,72.5333,0.0,0.71,4.69,0.45,0.62,23.64,15.85,65.28,0.177,5.55,0,0,0
2021-11-17,Buner,34.4833,72.5333,2.48,5.83,5.96,2.48,4.61,21.98,14.04,26.59,0.115,15.85,0,0,0
2021-11-18,Buner,34.4833,72.5333,0.0,0.5,3.46,0.65,0.03,18.25,12.04,50.45,0.265,2.37,0,0,0
2021-11-19,Buner,34.4833,72.5333,1.64,2.13,2.9,1.64,1.3,21.78,15.33,40.68,0.147,10.34,0,0,0
2021-11-20,Buner,34.4833,72.5333,0.0,3.84,10.08,0.64,1.79,19.82,11.82,57.52,0.191,0.0,0,0,0
2021-11-21,Buner,34.4833,72.5333,0.1,3.09,3.75,0.93,0.36,19.75,12.38,74.68,0.2,22.12,0,0,0
2021-11-22,Buner,34.4833,72.5333,0.61,6.17,7.05,2.77,0.82,19.59,11.59,62.55,0.235,15.31,0,0,0
2021-11-23,Buner,34.4833,72.5333,0.0,1.85,12.29,0.97,0.18,27.93,21.2,37.15,0.241,0.0,0,0,0
2021-11-24,Buner,34.4833,72.5333,0.0,4.53,16.29,4.89,3.1,22.82,16.13,66.54,0.154,5.45,0,0,0
2021-11-25,Buner,34.4833,72.5333,0.4,1.65,8.72,1.94,0.52,21.53,13.46,62.75,0.18,17.43,0,0,0
2021-11-26,Buner,34.4833,72.5333,0.0,0.25,5.76,0.51,0.42,18.39,10.72,85.93,0.198,10.76,0,0,0
2021-11-27,Buner,34.4833,72.5333,0.0,2.07,7.82,1.84,1.01,16.05,7.68,30.33,0.287,17.55,0,0,0
2021-11-28,Buner,34.4833,72.5333,0.87,1.63,2.26,0.87,0.22,24.41,17.96,36.77,0.161,14.92,0,0,0
2021-11-29,Buner,34.4833,72.5333,0.0,3.46,5.3,0.92,1.61,30.88,22.68,58.64,0.235,6.73,0,1,0
2021-11-30,Buner,34.4833,72.5333,0.32,1.49,16.76,6.01,1.33,24.03,16.39,71.96,0.234,3.96,0,0,0
2021-12-01,Buner,34.4833,72.5333,0.0,0.1,16.84,2.82,0.04,11.57,5.06,45.25,0.26,17.98,0,0,0
2021-12-02,Buner,34.4833,72.5333,0.0,11.52,16.72,0.79,0.23,8.69,3.2,57.91,0.314,12.28,0,0,0
2021-12-03,Buner,34.4833,72.5333,2.37,2.39,17.12,2.37,3.82,8.55,3.06,58.18,0.237,14.54,0,0,0
2021-12-04,Buner,34.4833,72.5333,2.43,6.89,9.63,2.43,0.53,5.35,0.13,32.29,0.296,25.98,0,0,0
2021-12-05,Buner,34.4833,72.5333,2.5,11.3,20.05,2.5,4.61,13.61,6.09,82.87,0.433,14.82,0,0,0
2021-12-06,Buner,34.4833,72.5333,0.0,9.14,21.61,2.55,0.72,7.42,2.12,55.3,0.259,4.1,0,0,0
2021-12-07,Buner,34.4833,72.5333,0.32,12.19,31.18,0.32,7.1,13.8,6.74,47.86,0.377,16.12,0,0,0
2021-12-08,Buner,34.4833,72.5333,7.27,9.81,17.54,7.27,0.0,10.13,3.57,50.59,0.321,7.73,0,0,1
2021-12-09,Buner,34.4833,72.5333,0.22,1.06,8.94,0.39,3.83,-0.68,-7.79,84.91,0.24,11.18,0,0,0
2021-12-10,Buner,34.4833,72.5333,0.38,0.92,5.35,8.27,0.04,6.36,-0.07,63.6,0.259,22.58,0,0,0
2021-12-11,Buner,34.4833,72.5333,3.83,5.51,6.31,3.83,5.82,13.17,6.66,46.75,0.215,25.06,0,0,0
2021-12-12,Buner,34.4833,72.5333,0.56,19.56,21.12,2.34,2.73,12.04,5.53,28.8,0.32,9.45,1,0,0
2021-12-13,Buner,34.4833,72.5333,3.25,4.26,8.66,3.25,9.21,5.95,-1.51,60.94,0.2,18.89,0,0,0
2021-12-14,Buner,34.4833,72.5333,0.3,7.14,10.52,1.7,0.24,18.92,11.91,50.94,0.263,9.7,0,0,0
2021-12-15,Buner,34.4833,72.5333,1.02,10.8,11.9,1.12,0.08,9.97,3.71,56.69,0.216,15.92,0,0,0
2021-12-16,Buner,34.4833,72.5333,1.1,3.88,10.36,1.1,0.87,13.5,5.63,31.91,0.227,17.4,0,0,0
2021-12-17,Buner,34.4833,72.5333,2.72,5.21,24.3,2.72,0.41,5.38,-1.94,40.98,0.258,10.4,0,0,0
2021-12-18,Buner,34.4833,72.5333,0.81,0.91,2.97,0.81,2.45,21.73,14.2,55.13,0.233,21.42,0,0,0
2021-12-19,Buner,34.4833,72.5333,5.38,7.47,12.58,6.58,3.86,15.16,10.16,43.02,0.234,24.05,0,0,0
2021-12-20,Buner,34.4833,72.5333,0.73,3.58,6.46,1.27,3.73,10.22,2.53,57.0,0.191,3.24,0,0,0
2021-12-21,Buner,34.4833,72.5333,0.0,2.86,15.29,0.11,1.73,2.39,-4.37,58.98,0.204,15.8,0,0,0
2021-12-22,Buner,34.4833,72.5333,1.82,5.6,8.25,8.07,1.74,17.31,10.3,51.27,0.242,4.91,0,0,0
2021-12-23,Buner,34.4833,72.5333,0.78,5.43,10.91,2.62,0.81,12.49,4.91,58.63,0.154,5.72,0,0,0
2021-12-24,Buner,34.4833,72.5333,0.0,4.44,6.98,0.88,1.74,7.97,1.19,74.17,0.164,4.58,0,0,0
2021-12-25,Buner,34.4833,72.5333,0.17,0.24,3.72,1.54,1.15,9.11,1.5,33.58,0.172,18.29,0,0,0
2021-12-26,Buner,34.4833,72.5333,2.92,4.79,6.26,2.92,3.06,11.56,6.45,43.85,0.223,19.17,0,0,0
2021-12-27,Buner,34.4833,72.5333,0.0,10.33,11.29,0.54,0.95,10.85,5.44,50.06,0.194,31.22,0,0,0
2021-12-28,Buner,34.4833,72.5333,0.24,7.84,9.67,1.79,1.12,9.92,4.56,53.56,0.251,6.59,0,0,0
2021-12-29,Buner,34.4833,72.5333,1.07,4.56,5.36,1.07,1.31,14.15,8.6,53.49,0.199,21.04,0,0,0
2021-12-30,Buner,34.4833,72.5333,9.44,12.11,24.58,9.44,0.62,2.49,-3.48,68.75,0.253,0.0,1,0,1
2021-12-31,Buner,34.4833,72.5333,0.85,7.18,13.35,1.0,0.29,11.94,6.18,55.18,0.229,9.14,0,0,0
2022-01-01,Buner,34.4833,72.5333,0.0,1.07,9.29,2.79,0.27,9.3,2.4,52.53,0.232,6.79,0,0,0
2022-01-02,Buner,34.4833,72.5333,0.1,9.66,11.18,4.2,0.61,10.75,3.87,58.22,0.249,24.37,0,0,0
2022-01-03,Buner,34.4833,72.5333,5.26,11.14,32.2,5.26,4.36,11.38,5.18,49.58,0.398,10.39,0,0,0
2022-01-04,Buner,34.4833,72.5333,0.0,2.64,3.09,0.69,2.02,9.26,2.72,43.12,0.136,10.78,0,0,0
2022-01-05,Buner,34.4833,72.5333,0.0,13.2,13.25,2.21,0.24,9.08,3.26,71.27,0.186,11.04,0,0,0
2022-01-06,Buner,34.4833,72.5333,1.16,8.18,9.31,1.16,1.62,13.07,5.28,55.0,0.224,0.0,0,0,0
2022-01-07,Buner,34.4833,72.5333,7.56,10.65,12.1,7.56,0.92,8.09,1.36,67.87,0.249,7.55,0,0,0
2022-01-08,Buner,34.4833,72.5333,2.5,8.51,18.17,2.5,1.25,5.38,-1.78,42.19,0.208,9.02,0,0,0
2022-01-09,Buner,34.4833,72.5333,1.53,7.83,8.1,1.53,2.52,9.08,2.71,75.43,0.279,7.33,0,0,0
2022-01-10,Buner,34.4833,72.5333,0.55,1.42,1.43,0.55,0.19,8.95,2.7,78.74,0.132,27.58,0,0,0
2022-01-11,Buner,34.4833,72.5333,3.43,4.21,11.26,3.43,3.3,7.71,0.59,36.7,0.19,8.3,0,0,0
2022-01-12,Buner,34.4833,72.5333,0.0,6.14,6.66,2.8,0.52,3.96,-1.8,46.78,0.189,17.15,0,0,0
2022-01-13,Buner,34.4833,72.5333,0.11,5.1,7.42,0.4,0.9,14.11,7.99,50.69,0.273,15.58,0,0,0
2022-01-14,Buner,34.4833,72.5333,0.0,1.02,15.17,3.4,2.4,15.42,8.43,39.67,0.254,32.9,0,0,0
2022-01-15,Buner,34.4833,72.5333,0.7,3.71,5.25,0.7,2.64,9.77,2.95,61.32,0.02,31.2,0,0,0
2022-01-16,Buner,34.4833,72.5333,0.0,1.78,3.9,0.83,4.09,13.93,8.21,41.57,0.152,22.68,0,0,0
2022-01-17,Buner,34.4833,72.5333,1.04,4.05,4.3,2.66,0.26,13.82,8.76,57.29,0.206,20.57,0,0,0
2022-01-18,Buner,34.4833,72.5333,0.48,10.41,11.41,0.48,2.23,6.72,-0.45,46.9,0.149,12.14,0,0,0
2022-01-19,Buner,34.4833,72.5333,1.23,3.06,11.07,1.44,0.02,11.42,3.42,22.73,0.21,1.23,0,0,0
2022-01-20,Buner,34.4833,72.5333,0.82,2.53,3.34,1.51,1.35,5.02,-1.26,39.61,0.142,23.6,0,0,0
2022-01-21,Buner,34.4833,72.5333,3.35,10.35,20.28,3.35,3.69,8.1,2.94,38.23,0.32,25.24,0,0,0
2022-01-22,Buner,34.4833,72.5333,0.0,1.67,5.55,1.94,2.73,10.91,5.5,44.95,0.237,9.06,0,0,0
2022-01-23,Buner,34.4833,72.5333,1.07,2.9,4.42,3.2,3.93,20.43,12.92,59.25,0.131,19.77,0,0,0
2022-01-24,Buner,34.4833,72.5333,0.15,0.95,2.77,4.28,2.47,12.47,6.86,36.08,0.168,2.3,0,0,0
2022-01-25,Buner,34.4833,72.5333,1.68,2.46,4.38,2.05,0.17,9.02,3.69,35.8,0.123,24.63,0,0,0
2022-01-26,Buner,34.4833,72.5333,1.39,17.96,30.86,2.55,0.02,9.47,3.26,39.47,0.309,9.96,0,0,0
2022-01-27,Buner,34.4833,72.5333,2.6,14.21,16.47,2.6,2.61,9.27,2.72,38.62,0.304,13.26,0,0,0
2022-01-28,Buner,34.4833,72.5333,0.0,10.96,11.26,1.9,1.24,13.96,7.81,10.61,0.27,13.12,0,0,0
2022-01-29,Buner,34.4833,72.5333,0.79,2.0,3.6,4.08,2.1,11.72,4.36,77.82,0.088,25.52,0,0,0
2022-01-30,Buner,34.4833,72.5333,0.0,1.56,1.7,1.09,0.16,10.86,5.24,60.55,0.254,15.49,0,0,0
2022-01-31,Buner,34.4833,72.5333,0.2,2.92,3.62,2.72,0.96,15.82,10.69,57.2,0.151,0.0,0,0,0
2022-02-01,Buner,34.4833,72.5333,0.02,7.2,8.19,6.98,0.62,9.65,4.33,54.68,0.24,14.95,0,0,0
2022-02-02,Buner,34.4833,72.5333,1.77,6.92,7.16,1.77,9.79,14.97,9.11,53.35,0.197,16.28,0,0,0
2022-02-03,Buner,34.4833,72.5333,1.08,3.21,11.01,6.67,0.79,5.37,0.2,77.82,0.269,10.88,0,0,0
2022-02-04,Buner,34.4833,72.5333,1.28,4.29,11.12,5.87,2.34,12.11,4.42,67.96,0.271,21.64,0,0,0
2022-02-05,Buner,34.4833,72.5333,0.0,13.08,14.91,0.38,0.29,10.52,3.81,49.49,0.23,10.17,0,0,0
2022-02-06,Buner,34.4833,72.5333,0.0,4.53,26.99,4.16,2.69,15.42,8.1,63.51,0.332,16.22,0,0,0
2022-02-07,Buner,34.4833,72.5333,0.0,1.54,10.58,2.24,0.42,10.68,2.87,46.27,0.26,1.28,0,0,0
2022-02-08,Buner,34.4833,72.5333,3.96,12.53,15.39,3.96,0.0,12.62,5.67,42.34,0.252,15.77,0,0,0
2022-02-09,Buner,34.4833,72.5333,1.79,2.14,2.92,1.79,1.07,14.4,7.23,54.01,0.075,11.37,0,0,0
2022-02-10,Buner,34.4833,72.5333,0.0,5.55,15.76,0.27,0.87,10.09,3.12,51.64,0.213,12.78,0,0,0
2022-02-11,Buner,34.4833,72.5333,76.74,125.9,168.17,81.8,3.04,8.87,2.9,67.82,0.6,23.26,1,0,1
2022-02-12,Buner,34.4833,72.5333,0.45,0.72,16.88,0.8,2.67,0.63,-4.62,53.54,0.278,14.07,0,0,0
2022-02-13,Buner,34.4833,72.5333,1.2,15.71,15.85,1.2,4.03,17.37,9.45,89.2,0.219,12.15,0,0,0
2022-02-14,Buner,34.4833,72.5333,0.47,13.87,17.54,5.73,2.79,6.84,1.71,27.49,0.314,12.5,0,0,0
2022-02-15,Buner,34.4833,72.5333,2.97,4.02,5.51,2.97,1.77,6.75,-0.91,76.62,0.123,9.91,0,0,0
2022-02-16,Buner,34.4833,72.5333,4.3,12.56,16.05,4.3,0.56,9.63,3.54,75.37,0.263,8.04,0,0,0
2022-02-17,Buner,34.4833,72.5333,0.0,2.07,18.59,3.9,2.69,7.96,2.05,41.84,0.254,9.46,0,0,0
2022-02-18,Buner,34.4833,72.5333,0.0,2.17,6.49,0.09,1.88,9.63,4.24,52.31,0.247,11.67,0,0,0
2022-02-19,Buner,34.4833,72.5333,3.34,8.28,16.24,3.34,0.48,6.3,0.09,37.25,0.168,10.68,0,0,0
2022-02-20,Buner,34.4833,72.5333,0.12,0.15,1.83,0.73,2.51,13.87,6.51,29.75,0.129,16.37,0,0,0
2022-02-21,Buner,34.4833,72.5333,0.21,2.1,2.26,2.86,1.07,11.22,4.12,55.17,0.277,11.21,0,0,0
2022-02-22,Buner,34.4833,72.5333,1.3,1.53,9.05,5.76,2.55,10.73,5.63,50.15,0.327,24.59,0,0,0
2022-02-23,Buner,34.4833,72.5333,0.62,18.82,32.54,1.98,1.75,16.27,8.82,66.75,0.374,6.43,1,0,0
2022-02-24,Buner,34.4833,72.5333,0.15,2.86,19.86,0.63,0.64,9.94,3.01,25.98,0.297,24.01,0,0,0
2022-02-25,Buner,34.4833,72.5333,0.64,6.46,13.76,0.64,1.35,14.08,7.19,56.14,0.327,22.4,0,0,0
2022-02-26,Buner,34.4833,72.5333,0.75,2.72,10.3,3.14,0.92,19.18,12.74,75.17,0.258,12.77,0,0,0
2022-02-27,Buner,34.4833,72.5333,2.87,7.13,16.88,4.41,0.47,11.88,5.25,80.53,0.283,0.0,0,0,0
2022-02-28,Buner,34.4833,72.5333,4.11,7.78,10.02,4.11,1.99,5.87,-1.28,48.58,0.25,11.64,0,0,0
2022-03-01,Buner,34.4833,72.5333,2.62,14.31,16.06,2.62,0.58,13.74,7.22,23.26,0.239,20.21,0,0,0
2022-03-02,Buner,34.4833,72.5333,0.0,0.09,22.77,0.18,1.63,17.34,10.35,54.19,0.372,30.1,0,0,0
2022-03-03,Buner,34.4833,72.5333,1.59,7.6,13.06,1.59,1.13,26.51,19.44,74.07,0.254,18.58,0,0,0
2022-03-04,Buner,34.4833,72.5333,0.0,13.06,18.38,4.88,0.1,19.71,13.52,55.49,0.309,20.09,0,0,0
2022-03-05,Buner,34.4833,72.5333,1.57,2.34,16.89,1.57,1.45,15.85,8.7,57.68,0.293,25.77,0,0,0
2022-03-06,Buner,34.4833,72.5333,0.68,1.71,4.86,0.68,0.77,21.2,13.95,51.37,0.193,6.01,0,0,0
2022-03-07,Buner,34.4833,72.5333,1.67,4.56,10.49,1.67,1.2,21.04,13.41,66.17,0.28,63.09,0,0,0
2022-03-08,Buner,34.4833,72.5333,0.0,2.45,5.38,0.65,0.15,17.43,9.37,59.83,0.19,8.67,0,0,0
2022-03-09,Buner,34.4833,72.5333,3.83,7.47,9.03,3.83,1.72,15.64,7.63,54.57,0.202,15.25,0,0,0
2022-03-10,Buner,34.4833,72.5333,0.0,4.89,9.6,0.07,0.85,22.5,14.67,33.68,0.141,24.37,0,0,0
2022-03-11,Buner,34.4833,72.5333,0.58,2.61,4.99,0.58,2.07,21.77,13.86,47.31,0.141,11.33,0,0,0
2022-03-12,Buner,34.4833,72.5333,0.0,0.71,14.66,0.23,0.36,18.5,10.74,39.33,0.192,14.08,0,0,0
2022-03-13,Buner,34.4833,72.5333,1.13,9.06,10.89,1.13,0.48,19.45,10.52,27.53,0.223,12.0,0,0,0
2022-03-14,Buner,34.4833,72.5333,8.65,13.68,13.97,8.65,0.04,22.22,13.81,55.38,0.274,9.84,0,0,1
2022-03-15,Buner,34.4833,72.5333,2.02,3.8,5.11,2.02,1.73,23.47,14.81,38.3,0.157,6.17,0,0,0
2022-03-16,Buner,34.4833,72.5333,0.0,0.89,4.39,3.24,0.08,20.84,14.28,54.57,0.162,14.23,0,0,0
2022-03-17,Buner,34.4833,72.5333,0.86,3.35,3.56,0.86,1.75,21.15,12.24,34.2,0.148,18.19,0,0,0
2022-03-18,Buner,34.4833,72.5333,1.41,3.8,10.05,1.41,1.43,24.93,16.89,38.28,0.188,11.55,0,0,0
2022-03-19,Buner,34.4833,72.5333,0.21,5.08,7.49,1.87,0.7,23.79,16.24,59.39,0.249,20.73,0,0,0
2022-03-20,Buner,34.4833,72.5333,0.0,5.51,12.92,2.75,1.96,13.56,7.1,49.66,0.231,27.08,0,0,0
2022-03-21,Buner,34.4833,72.5333,0.23,14.25,15.25,0.71,1.01,20.45,13.76,59.71,0.149,8.69,0,0,0
2022-03-22,Buner,34.4833,72.5333,0.0,2.26,2.65,0.07,0.87,22.99,16.73,41.86,0.143,12.7,0,0,0
2022-03-23,Buner,34.4833,72.5333,0.9,1.49,4.91,1.67,0.04,16.06,7.59,48.89,0.231,32.72,0,0,0
2022-03-24,Buner,34.4833,72.5333,0.0,0.04,12.52,0.43,1.12,22.86,16.6,55.72,0.267,15.38,0,0,0
2022-03-25,Buner,34.4833,72.5333,0.0,0.67,14.8,0.43,0.14,32.91,25.09,60.82,0.204,32.62,0,1,0
2022-03-26,Buner,34.4833,72.5333,0.0,8.87,10.32,0.29,1.1,16.79,9.18,51.89,0.217,51.11,0,0,0
2022-03-27,Buner,34.4833,72.5333,0.18,0.37,9.1,1.35,0.19,28.78,21.03,65.62,0.112,13.99,0,0,0
2022-03-28,Buner,34.4833,72.5333,0.08,5.97,6.75,0.08,0.47,16.3,8.17,91.96,0.199,13.97,0,0,0
2022-03-29,Buner,34.4833,72.5333,1.06,2.02,9.56,2.51,0.41,23.42,16.84,50.36,0.245,12.21,0,0,0
2022-03-30,Buner,34.4833,72.5333,1.19,4.4,19.44,5.02,0.73,17.77,10.1,46.6,0.242,9.47,0,0,0
2022-03-31,Buner,34.4833,72.5333,0.0,3.48,3.54,3.17,0.09,26.28,18.18,41.73,0.134,5.77,0,0,0
2022-04-01,Buner,34.4833,72.5333,0.46,2.18,6.39,0.85,0.64,20.43,13.56,66.19,0.197,16.74,0,0,0
2022-04-02,Buner,34.4833,72.5333,0.81,4.58,10.86,2.19,4.17,17.09,8.79,33.76,0.278,15.99,0,0,0
2022-04-03,Buner,34.4833,72.5333,1.37,2.17,8.91,1.37,5.09,16.62,9.66,80.33,0.178,20.53,0,0,0
2022-04-04,Buner,34.4833,72.5333,0.11,2.89,4.14,1.14,0.54,16.88,10.06,39.39,0.166,13.91,0,0,0
2022-04-05,Buner,34.4833,72.5333,0.0,9.09,12.95,0.87,0.46,24.54,17.78,48.94,0.285,6.83,0,0,0
2022-04-06,Buner,34.4833,72.5333,1.1,1.34,10.97,2.05,0.31,15.25,7.68,66.67,0.23,8.23,0,0,0
2022-04-07,Buner,34.4833,72.5333,0.57,5.59,9.24,3.02,0.89,12.91,5.9,41.0,0.198,11.44,0,0,0
2022-04-08,Buner,34.4833,72.5333,0.09,2.0,4.82,1.86,0.56,19.45,11.79,69.62,0.179,31.28,0,0,0
2022-04-09,Buner,34.4833,72.5333,0.0,0.08,4.91,0.46,1.94,22.78,15.5,60.14,0.171,16.06,0,0,0
2022-04-10,Buner,34.4833,72.5333,1.07,1.9,10.4,1.07,1.71,18.93,11.23,58.87,0.187,16.3,0,0,0
2022-04-11,Buner,34.4833,72.5333,0.0,3.51,7.7,0.05,2.22,23.33,16.73,34.22,0.272,13.74,0,0,0
2022-04-12,Buner,34.4833,72.5333,1.19,1.8,3.83,1.19,2.3,11.45,3.95,54.07,0.208,0.27,0,0,0
2022-04-13,Buner,34.4833,72.5333,3.58,8.22,15.62,3.58,1.33,20.84,12.28,48.73,0.28,24.75,0,0,0
2022-04-14,Buner,34.4833,72.5333,0.35,6.99,9.57,0.35,1.36,16.45,8.36,38.88,0.261,16.43,0,0,0
2022-04-15,Buner,34.4833,72.5333,1.06,1.95,13.09,1.06,0.87,15.82,8.31,38.18,0.206,11.86,0,0,0
2022-04-16,Buner,34.4833,72.5333,0.05,1.56,4.88,2.59,0.17,24.42,16.44,49.66,0.16,8.77,0,0,0
2022-04-17,Buner,34.4833,72.5333,1.56,3.05,3.26,1.56,3.49,21.05,13.32,23.69,0.074,16.24,0,0,0
2022-04-18,Buner,34.4833,72.5333,0.0,0.09,0.8,0.02,0.64,20.7,13.73,35.13,0.11,17.23,0,0,0
2022-04-19,Buner,34.4833,72.5333,0.0,5.63,5.85,0.69,1.61,18.31,10.67,49.05,0.244,21.47,0,0,0
2022-04-20,Buner,34.4833,72.5333,1.64,3.26,6.72,1.64,1.6,23.41,15.27,47.48,0.171,17.19,0,0,0
2022-04-21,Buner,34.4833,72.5333,0.66,4.9,7.21,1.09,0.3,19.63,12.32,67.86,0.139,7.99,0,0,0
2022-04-22,Buner,34.4833,72.5333,0.0,2.49,5.95,1.66,0.29,20.13,11.59,49.66,0.225,18.68,0,0,0
2022-04-23,Buner,34.4833,72.5333,1.28,3.05,4.69,1.28,0.12,14.91,7.27,60.8,0.162,8.82,0,0,0
2022-04-24,Buner,34.4833,72.5333,0.86,0.89,2.16,0.86,1.55,12.27,4.63,61.77,0.217,15.38,0,0,0
2022-04-25,Buner,34.4833,72.5333,0.75,3.86,10.4,0.93,0.04,15.22,8.94,37.66,0.219,14.65,0,0,0
2022-04-26,Buner,34.4833,72.5333,0.0,3.31,8.83,0.74,0.83,26.32,19.23,28.46,0.294,15.06,0,0,0
2022-04-27,Buner,34.4833,72.5333,2.6,9.49,19.66,2.6,3.28,21.18,12.66,70.84,0.255,19.5,0,0,0
2022-04-28,Buner,34.4833,72.5333,0.0,2.01,4.94,1.02,1.44,30.16,22.12,46.69,0.152,14.3,0,1,0
2022-04-29,Buner,34.4833,72.5333,3.54,10.88,15.28,3.54,0.11,18.66,10.77,69.66,0.286,16.75,0,0,0
2022-04-30,Buner,34.4833,72.5333,0.0,8.51,9.46,0.33,0.11,16.03,7.42,68.9,0.298,16.83,0,0,0
2022-05-01,Buner,34.4833,72.5333,0.0,1.09,5.06,1.23,1.88,34.78,24.81,38.99,0.201,38.42,0,1,0
2022-05-02,Buner,34.4833,72.5333,0.32,1.51,5.63,0.32,2.68,29.12,21.07,22.82,0.192,28.78,0,0,0
2022-05-03,Buner,34.4833,72.5333,3.16,7.58,8.7,3.16,0.12,37.2,27.53,32.58,0.211,27.05,0,1,0
2022-05-04,Buner,34.4833,72.5333,0.0,9.89,11.99,2.07,0.28,31.44,24.77,33.93,0.19,18.73,0,1,0
2022-05-05,Buner,34.4833,72.5333,0.48,1.97,3.69,1.63,0.1,27.42,17.51,59.88,0.148,21.1,0,0,0
2022-05-06,Buner,34.4833,72.5333,0.0,3.28,3.87,5.22,0.06,39.89,31.83,53.3,0.277,23.98,0,1,0
2022-05-07,Buner,34.4833,72.5333,1.01,3.98,7.15,1.01,0.6,32.34,25.74,59.97,0.242,16.19,0,1,0
2022-05-08,Buner,34.4833,72.5333,2.61,9.57,10.45,2.61,1.16,27.32,17.65,49.55,0.244,19.86,0,0,0
2022-05-09,Buner,34.4833,72.5333,0.39,4.87,12.05,0.39,0.45,36.94,29.41,64.23,0.223,27.52,0,1,0
2022-05-10,Buner,34.4833,72.5333,2.45,5.44,9.54,2.45,0.78,29.19,19.49,35.19,0.205,4.87,0,0,0
2022-05-11,Buner,34.4833,72.5333,0.26,5.9,11.72,2.33,5.31,30.63,23.43,54.17,0.175,22.71,0,1,0
2022-05-12,Buner,34.4833,72.5333,0.93,1.64,3.75,0.95,3.02,27.78,20.88,34.29,0.25,15.8,0,0,0
2022-05-13,Buner,34.4833,72.5333,3.29,6.13,8.9,3.29,3.44,26.46,18.32,29.58,0.128,13.36,0,0,0
2022-05-14,Buner,34.4833,72.5333,0.0,3.96,11.62,2.82,0.18,34.83,27.23,41.27,0.199,31.15,0,1,0
2022-05-15,Buner,34.4833,72.5333,0.03,3.99,9.49,3.01,1.01,22.81,15.46,24.79,0.202,5.47,0,0,0
2022-05-16,Buner,34.4833,72.5333,0.0,2.4,3.19,1.91,0.17,29.72,21.13,31.51,0.236,13.8,0,0,0
2022-05-17,Buner,34.4833,72.5333,0.65,2.75,7.17,1.79,1.93,27.01,18.03,48.77,0.206,11.22,0,0,0
2022-05-18,Buner,34.4833,72.5333,4.3,5.83,6.34,4.3,0.61,28.23,21.35,33.69,0.177,5.77,0,0,0
2022-05-19,Buner,34.4833,72.5333,0.0,0.32,10.43,2.53,3.03,23.3,15.73,42.73,0.214,26.58,0,0,0
